head,tail,label,predict
m.092v2s,m.01dfb6,/business/person/company,NA
m.0dk8j5,m.020y5y,/business/person/company,NA
m.0184dt,m.0f2wj,/business/person/company,NA
m.0269yb0,m.09rkd,/business/person/company,NA
m.0269yb0,m.07k2d,/business/person/company,NA
m.0bxg3y,m.01tpvt,/business/person/company,NA
m.02z57hc,m.0bwfn,/business/person/company,NA
m.03wrj97,m.0492rfb,/business/person/company,NA
m.03jyp3,m.03w679,/business/person/company,NA
m.0jd8s,m.06pwq,/business/person/company,NA
m.01hb6v,m.01q2nh,/business/person/company,NA
m.0391v,m.09d5h,/business/person/company,NA
m.061hvb,m.0c0sl,/business/person/company,NA
m.01gqf4,m.045c7b,/business/person/company,/business/person/company
m.01gqf4,m.045c7b,/business/person/company,/business/person/company
m.01gqf4,m.045c7b,/business/person/company,/business/person/company
m.01gqf4,m.045c7b,/business/person/company,/business/person/company
m.01gqf4,m.045c7b,/business/person/company,/business/person/company
m.03mdqgg,m.01j_06,/business/person/company,NA
m.03yk12,m.03mwms,/business/person/company,NA
m.04r9_h,m.03qv0v,/business/person/company,/business/person/company
m.0fhkx,m.01_f90,/business/person/company,NA
m.01gb54,m.06pj8,/business/person/company,NA
m.02lgjx,m.05bnrn,/business/person/company,NA
m.08xh0f,m.0jm3b,/business/person/company,NA
m.01vhrz,m.01gb54,/business/person/company,NA
m.036m8s,m.018c_r,/business/person/company,NA
m.03gkm1,m.01jsk6,/business/person/company,NA
m.02vhhp,m.07k2d,/business/person/company,NA
m.03lpl1,m.03lpk9,/business/person/company,NA
m.03lpl1,m.03lpk9,/business/person/company,NA
m.03lpl1,m.03lpk9,/business/person/company,NA
m.04tnx9,m.016bvz,/business/person/company,NA
m.0gptdv,m.09hbkm,/business/person/company,/business/person/company
m.04l8cr,m.0c_m3,/business/person/company,NA
m.07m0l47,m.018_d0,/business/person/company,NA
m.040v_7,m.01fpcr,/business/person/company,NA
m.03gn3lf,m.02x7245,/business/person/company,NA
m.0fvf9q,m.05qd_,/business/person/company,NA
m.02w_x8j,m.01dfb6,/business/person/company,NA
m.04brcl,m.01vsl,/business/person/company,NA
m.05214n,m.02xry,/business/person/company,NA
m.05214n,m.02xry,/business/person/company,NA
m.04wf_b,m.03ct7b,/business/person/company,NA
m.02pm29v,m.07k2d,/business/person/company,NA
m.0457hc,m.05zl0,/business/person/company,/business/person/company
m.09_9nl,m.012wgb,/business/person/company,/people/person/nationality
m.01vtpx,m.0js8z,/business/person/company,NA
m.0b1bd9,m.01yfp7,/business/person/company,NA
m.02ygr1,m.0bpyvj,/business/person/company,NA
m.02q42j_,m.029bp6,/business/person/company,NA
m.02yp6j,m.05mzng,/business/person/company,NA
m.07rt6t,m.07rrrf,/business/person/company,NA
m.013q3z,m.06py2,/business/person/company,NA
m.013q3z,m.0z64,/business/person/company,NA
m.0b_5kg,m.03qjq6,/business/person/company,NA
m.03wtn9y,m.04m435,/business/person/company,NA
m.02qcl3q,m.0c0sl,/business/person/company,NA
m.019fz,m.03l5m_,/business/person/company,NA
m.02mf7,m.01n6r0,/business/person/company,/location/location/contains
m.0265z_8,m.07k2d,/business/person/company,NA
m.02_yrvq,m.045c7b,/business/person/company,NA
m.04cv29f,m.01jr6,/business/person/company,NA
m.0839s,m.0jnq8,/business/person/company,NA
m.02_6c2f,m.02_6c37,/business/person/company,NA
m.05mwpf6,m.03g776,/business/person/company,NA
m.0513_41,m.03y7jc,/business/person/company,NA
m.03bs6x3,m.045c7b,/business/person/company,NA
m.0m5cf,m.06pwq,/business/person/company,NA
m.070wkq,m.0bwfn,/business/person/company,NA
m.03kvq4,m.01hjy5,/business/person/company,NA
m.018ltl,m.01jr6,/business/person/company,NA
m.0fchdv,m.05f4p,/business/person/company,NA
m.0fchdv,m.01pl14,/business/person/company,NA
m.02r3dsy,m.0cwx_,/business/person/company,/business/person/company
m.02zxh55,m.017rf_,/business/person/company,NA
m.0758nl,m.01vg13,/business/person/company,NA
m.0b70_g,m.018_d0,/business/person/company,NA
m.03wpvy1,m.01dfb6,/business/person/company,NA
m.03wpvy1,m.027c724,/business/person/company,NA
m.0g7fl_,m.06ryh7,/business/person/company,NA
m.04jspq,m.0kk9v,/business/person/company,NA
m.0fbbl,m.0jm9w,/business/person/company,NA
m.04r9tl,m.01gl9g,/business/person/company,NA
m.04r9tl,m.01dfb6,/business/person/company,NA
m.07xd9t,m.045c7b,/business/person/company,NA
m.02qjtjh,m.04rwx,/business/person/company,NA
m.02r3b0k,m.03mdt,/business/person/company,NA
m.0bbhzw,m.01vq1f,/business/person/company,NA
m.01n23f,m.036pw8,/business/person/company,NA
m.03c4zx4,m.05qyc7,/business/person/company,NA
m.030w4x,m.028vzp,/business/person/company,NA
m.030r_g,m.01v3sw,/business/person/company,NA
m.03h18p,m.06pwq,/business/person/company,NA
m.030hh8,m.0hhjk,/business/person/company,NA
m.03gt47_,m.01p06z,/business/person/company,NA
m.03qcyx9,m.09d5h,/business/person/company,NA
m.05b4y99,m.02mr_1,/business/person/company,NA
m.03wrdwk,m.02zs4,/business/person/company,NA
m.04bjs8,m.036ypz,/business/person/company,NA
m.03brybf,m.07wrz,/business/person/company,NA
m.0b_lfh,m.02sjd2,/business/person/company,NA
m.0b_lfh,m.07wrz,/business/person/company,/business/person/company
m.0548mk,m.07tg4,/business/person/company,NA
m.0blhyc,m.09d5h,/business/person/company,NA
m.03hl9th,m.0246rh,/business/person/company,NA
m.03wy580,m.05v299,/business/person/company,NA
m.02nwh9,m.02nm86,/business/person/company,NA
m.01_bl7,m.0130g4,/business/person/company,NA
m.03gkwd,m.09zyh9,/business/person/company,NA
m.0bw87,m.0f2wj,/business/person/company,NA
m.026l0x0,m.08_7jd,/business/person/company,NA
m.0266jgl,m.01dl_x,/business/person/company,NA
m.02jzjr,m.06q07,/business/person/company,NA
m.05q3wgj,m.045c7b,/business/person/company,NA
m.04214fg,m.04fhgm,/business/person/company,NA
m.09tp70,m.04vrnl,/business/person/company,NA
m.02k77j9,m.02zqbv5,/business/person/company,NA
m.05zr17,m.07k2d,/business/person/company,NA
m.0412c96,m.0px3s,/business/person/company,NA
m.02qn8n_,m.07_dn,/business/person/company,NA
m.05zw8q7,m.01jr6,/business/person/company,NA
m.020dc5,m.014hs6,/business/person/company,NA
m.020dc5,m.014hs6,/business/person/company,NA
m.01d8yn,m.05gnf,/business/person/company,NA
m.05zlr94,m.02vsgg,/business/person/company,NA
m.0g3vgd,m.0kc3l,/business/person/company,NA
m.0f7fy,m.04z3v,/business/person/company,NA
m.0jy3fg,m.020sn8,/business/person/company,NA
m.066jsx,m.0kc6x,/business/person/company,NA
m.066jsx,m.05ctdw,/business/person/company,NA
m.0d71m,m.07wrz,/business/person/company,NA
m.01pzln6,m.0h7h6,/business/person/company,/people/person/place_lived
m.02h5yx7,m.09jcvs,/business/person/company,NA
m.02h5yx7,m.0chwfv,/business/person/company,NA
m.01v0y6,m.013b9_,/business/person/company,NA
m.03g62,m.0f2wj,/business/person/company,NA
m.09d7yq,m.045c7b,/business/person/company,NA
m.0281fll,m.08rrs3,/business/person/company,NA
m.058fwc,m.0300cp,/business/person/company,NA
m.01h1t3,m.02h66qq,/business/person/company,/business/person/company
m.01h1t3,m.06py2,/business/person/company,NA
m.02f6sj,m.01tg6b,/business/person/company,NA
m.09j_69,m.03bnb,/business/person/company,NA
m.01lyxk,m.07t65,/business/person/company,NA
m.0y617,m.01bk1y,/business/person/company,NA
m.02qnwg0,m.01k85s,/business/person/company,NA
m.026zfys,m.01hjy5,/business/person/company,NA
m.07mhtc,m.07vyf,/business/person/company,NA
m.02w_rxg,m.0kc6x,/business/person/company,NA
m.03c6ch7,m.0m7lh,/business/person/company,NA
m.03rqs_,m.0f1nl,/business/person/company,NA
m.024zl9,m.0xr7p,/business/person/company,NA
m.07vfzx,m.07wjk,/business/person/company,NA
m.01cj88,m.0jml5,/business/person/company,NA
m.069qdc,m.02_1m,/business/person/company,NA
m.03xds,m.04rwx,/business/person/company,NA
m.0g6glw,m.04bxr71,/business/person/company,NA
m.02nvhjn,m.02wv66x,/business/person/company,NA
m.0bl98f,m.025v3k,/business/person/company,NA
m.0bbbc6,m.07k2d,/business/person/company,NA
m.0f3rz6,m.09d5h,/business/person/company,NA
m.082x8h,m.055g9p,/business/person/company,NA
m.02xry,m.01wdcxk,/business/person/company,NA
m.03wqzwb,m.01dfb6,/business/person/company,NA
m.04q8xv,m.02lc8s,/business/person/company,NA
m.04stzk,m.09d5h,/business/person/company,NA
m.0gvlcd,m.03m1n,/business/person/company,NA
m.0hptm,m.074p0t,/business/person/company,NA
m.03wvjyy,m.043fwz,/business/person/company,NA
m.0c8w0r,m.0ggh3,/business/person/company,NA
m.0dwcwl,m.02vsgg,/business/person/company,NA
m.04sj95,m.01vbj5,/business/person/company,NA
m.06y0qw,m.02cwc9,/business/person/company,NA
m.02r_4ry,m.09d5h,/business/person/company,NA
m.02r_339,m.045c7b,/business/person/company,NA
m.0281qwj,m.023zl,/business/person/company,NA
m.0fzxmd,m.09jcvs,/business/person/company,/business/person/company
m.0fzxmd,m.09jcvs,/business/person/company,NA
m.0fzxmd,m.045c7b,/business/person/company,NA
m.03nqq2_,m.0f1nl,/business/person/company,/business/person/company
m.08fjhr,m.01p896,/business/person/company,NA
m.05wq_4,m.0kc6x,/business/person/company,NA
m.03kth6,m.01gl9g,/business/person/company,NA
m.03kth6,m.05gnf,/business/person/company,NA
m.03kth6,m.03bnb,/business/person/company,NA
m.03kth6,m.03bnb,/business/person/company,NA
m.01dzl3,m.07t65,/business/person/company,/business/person/company
m.015xsn,m.07t65,/business/person/company,NA
m.015xsn,m.07t65,/business/person/company,NA
m.02rrw11,m.018_q8,/business/person/company,NA
m.02r9jwp,m.01r3w7,/business/person/company,NA
m.03b_hkd,m.0g8rj,/business/person/company,NA
m.01rqg7,m.0hptm,/business/person/company,NA
m.04cpnb,m.043ttv,/business/person/company,NA
m.03cknbl,m.02fjzt,/business/person/company,NA
m.0gc7yn,m.03fcbb,/business/person/company,/business/person/company
m.0416r67,m.0ks67,/business/person/company,NA
m.0bh1yg,m.0ks67,/business/person/company,NA
m.05j016,m.01g079,/business/person/company,NA
m.070sps,m.01sn3,/business/person/company,NA
m.0cyly0,m.045c7b,/business/person/company,/business/person/company
m.07_xf,m.03b3j,/business/person/company,NA
m.04lvwk,m.0jmhr,/business/person/company,NA
m.02x_h0,m.010h57,/business/person/company,NA
m.030qr9q,m.08qnnv,/business/person/company,NA
m.017h4c,m.0kk9v,/business/person/company,NA
m.03bv16c,m.0dkw2l,/business/person/company,NA
m.092k2s,m.05zl0,/business/person/company,NA
m.04w3qq,m.025504,/business/person/company,NA
m.04yt6b,m.07t65,/business/person/company,NA
m.0287c52,m.07zbvr,/business/person/company,NA
m.04mmh,m.02_1m,/business/person/company,NA
m.05mryk2,m.0c_m3,/business/person/company,NA
m.030r9nh,m.03lpk9,/business/person/company,NA
m.058pv8,m.013yq,/business/person/company,NA
m.08khlp,m.05b_3v,/business/person/company,NA
m.0b1f49,m.05qd_,/business/person/company,NA
m.0b1f49,m.05qd_,/business/person/company,NA
m.05myvrt,m.05tfm,/business/person/company,NA
m.0567w3,m.08qnnv,/business/person/company,/business/person/company
m.0ksf_t,m.0yc2y,/business/person/company,NA
m.02pqmw,m.02hh10,/business/person/company,NA
m.03cnpk1,m.023zl,/business/person/company,NA
m.02s587d,m.0sxdg,/business/person/company,NA
m.05m1g4,m.07k2d,/business/person/company,NA
m.0c_8s,m.03spz,/business/person/company,/people/person/nationality
m.051szk,m.0gtsr,/business/person/company,NA
m.051szk,m.01jr6,/business/person/company,NA
m.05ty1w,m.01jr6,/business/person/company,NA
m.03hl4zd,m.01ky7r,/business/person/company,NA
m.02wlk,m.04w4lb,/business/person/company,NA
m.061t1x,m.03y7jc,/business/person/company,NA
m.01d_ys,m.01tmng,/business/person/company,NA
m.05hv4p,m.01jsk6,/business/person/company,/business/person/company
m.031bf1,m.0qf1j,/business/person/company,NA
m.03crtr,m.04b85nf,/business/person/company,NA
m.03crtr,m.02_8696,/business/person/company,NA
m.06s438,m.07l1c,/business/person/company,NA
m.01ls77,m.06py2,/business/person/company,NA
m.063ykmx,m.0h25j3,/business/person/company,NA
m.0k7_0,m.0xwj,/business/person/company,NA
m.02v3qq,m.03f7rg,/business/person/company,NA
m.05tzjj,m.025504,/business/person/company,NA
m.02wb0jg,m.05th69,/business/person/company,NA
m.02wb0jg,m.09d5h,/business/person/company,NA
m.022qg1,m.06pwq,/business/person/company,/business/person/company
m.025jtz,m.018j04,/business/person/company,NA
m.0cgzj,m.0f2wj,/business/person/company,NA
m.051wq6,m.0bwfn,/business/person/company,NA
m.051xzqn,m.08z129,/business/person/company,NA
m.010p3,m.02975m,/business/person/company,NA
m.04fdfnf,m.03bnb,/business/person/company,NA
m.07v_5z,m.019flf,/business/person/company,NA
m.02y_zwg,m.074vn9,/business/person/company,NA
m.06pj8,m.01gb54,/business/person/company,NA
m.06pj8,m.01gb54,/business/person/company,NA
m.03qmc7,m.07t65,/business/person/company,NA
m.0b2jpv,m.045c7b,/business/person/company,NA
m.0glsd8,m.052mx,/business/person/company,NA
m.078f7v,m.09xwz,/business/person/company,NA
m.0c0zj_,m.04223jg,/business/person/company,NA
m.026p9zm,m.01jssp,/business/person/company,NA
m.02qp0pf,m.0f__1,/business/person/company,NA
m.0281nrt,m.0y4_x,/business/person/company,NA
m.01p87y,m.0f2wj,/business/person/company,NA
m.0frmb1,m.09d5h,/business/person/company,NA
m.0frmb1,m.05gnf,/business/person/company,NA
m.0b2xfq,m.0bwfn,/business/person/company,/business/person/company
m.03wwhxh,m.03bnb,/business/person/company,NA
m.03wwhxh,m.01c5rq,/business/person/company,NA
m.05m7jj,m.01q_z_,/business/person/company,NA
m.05qtj,m.0f8l9c,/location/administrative_division/country,NA
m.05qtj,m.0f8l9c,/location/administrative_division/country,NA
m.05qtj,m.0f8l9c,/location/administrative_division/country,NA
m.05qtj,m.0f8l9c,/location/administrative_division/country,NA
m.05qtj,m.0f8l9c,/location/administrative_division/country,NA
m.05qtj,m.0f8l9c,/location/administrative_division/country,NA
m.05qtj,m.0f8l9c,/location/administrative_division/country,/location/administrative_division/country
m.05qtj,m.0f8l9c,/location/administrative_division/country,NA
m.05qtj,m.0f8l9c,/location/administrative_division/country,NA
m.05qtj,m.0f8l9c,/location/administrative_division/country,NA
m.05qtj,m.0f8l9c,/location/administrative_division/country,/location/administrative_division/country
m.07nf6,m.0345h,/location/administrative_division/country,NA
m.025djt,m.0b90_r,/location/administrative_division/country,/location/location/contains
m.025djt,m.0b90_r,/location/administrative_division/country,/location/location/contains
m.0fhzy,m.01pj7,/location/administrative_division/country,/location/administrative_division/country
m.04sqj,m.0b90_r,/location/administrative_division/country,NA
m.04sqj,m.0b90_r,/location/administrative_division/country,NA
m.0zc6,m.06mkj,/location/administrative_division/country,NA
m.01gfk1,m.0b90_r,/location/administrative_division/country,/location/location/contains
m.01bh3l,m.0hzlz,/location/administrative_division/country,NA
m.0ddn_b,m.01crd5,/location/administrative_division/country,NA
m.01b85,m.0f8l9c,/location/administrative_division/country,NA
m.0g_gl,m.0b90_r,/location/administrative_division/country,NA
m.0155j3,m.05v8c,/location/administrative_division/country,NA
m.01btyw,m.0b90_r,/location/administrative_division/country,NA
m.0259ws,m.0b90_r,/location/administrative_division/country,NA
m.01gfjk,m.0b90_r,/location/administrative_division/country,NA
m.01hywq,m.06tgw,/location/administrative_division/country,NA
m.02hzx8,m.0345h,/location/administrative_division/country,NA
m.02d4sn,m.09pmkv,/location/administrative_division/country,NA
m.0156q,m.0345h,/location/administrative_division/country,NA
m.0156q,m.0345h,/location/administrative_division/country,NA
m.0156q,m.0345h,/location/administrative_division/country,NA
m.0156q,m.0345h,/location/administrative_division/country,NA
m.0156q,m.0345h,/location/administrative_division/country,NA
m.0156q,m.0345h,/location/administrative_division/country,NA
m.068cn,m.03rjj,/location/administrative_division/country,NA
m.06cn5,m.04g5k,/location/administrative_division/country,NA
m.0dlw0,m.03rjj,/location/administrative_division/country,/location/administrative_division/country
m.01l6nb,m.03shp,/location/administrative_division/country,NA
m.06nrt,m.0d060g,/location/administrative_division/country,NA
m.01gfkk,m.0b90_r,/location/administrative_division/country,NA
m.02fvql,m.07f1x,/location/administrative_division/country,/location/administrative_division/country
m.07m_f,m.0jdx,/location/administrative_division/country,NA
m.096gm,m.06c1y,/location/administrative_division/country,NA
m.0byh8j,m.03rk0,/location/administrative_division/country,NA
m.0pmq2,m.0d060g,/location/administrative_division/country,NA
m.0fn8p,m.03676,/location/administrative_division/country,/location/administrative_division/country
m.0h2sf,m.06mkj,/location/administrative_division/country,/location/administrative_division/country
m.065zr,m.03rk0,/location/administrative_division/country,/location/location/contains
m.0195pd,m.05v8c,/location/administrative_division/country,NA
m.05kr_,m.0d060g,/location/administrative_division/country,NA
m.05kr_,m.0d060g,/location/administrative_division/country,/location/administrative_division/country
m.05kr_,m.0d060g,/location/administrative_division/country,/location/administrative_division/country
m.0gy96,m.0b90_r,/location/administrative_division/country,NA
m.096lv,m.0f8l9c,/location/administrative_division/country,NA
m.0fn2g,m.07f1x,/location/administrative_division/country,NA
m.0fn2g,m.07f1x,/location/administrative_division/country,NA
m.09f07,m.03rk0,/location/administrative_division/country,NA
m.01bcz7,m.0d060g,/location/administrative_division/country,NA
m.0f1_p,m.03rk0,/location/administrative_division/country,NA
m.016cgn,m.01yw4d,/location/administrative_division/country,NA
m.02_4t3d,m.0b90_r,/location/administrative_division/country,NA
m.01c1nm,m.03rk0,/location/administrative_division/country,/location/administrative_division/country
m.01c1nm,m.03rk0,/location/administrative_division/country,NA
m.0jyw,m.01znc_,/location/administrative_division/country,NA
m.01ccgq,m.0b90_r,/location/administrative_division/country,NA
m.0h7h6,m.0d060g,/location/administrative_division/country,/location/administrative_division/country
m.0h7h6,m.0d060g,/location/administrative_division/country,/location/administrative_division/country
m.01g9_,m.016t91,/location/administrative_division/country,NA
m.03pbf,m.0345h,/location/administrative_division/country,NA
m.0dkly,m.06tgw,/location/administrative_division/country,NA
m.01zv_,m.06mkj,/location/administrative_division/country,/location/administrative_division/country
m.05bcl,m.07ssc,/location/administrative_division/country,NA
m.0fsmy,m.07t_x,/location/administrative_division/country,NA
m.0chgr2,m.0chghy,/location/administrative_division/country,NA
m.0hsqf,m.06qd3,/location/administrative_division/country,NA
m.0hsqf,m.06qd3,/location/administrative_division/country,NA
m.0hsqf,m.06qd3,/location/administrative_division/country,NA
m.0hsqf,m.06qd3,/location/administrative_division/country,/location/administrative_division/country
m.05sc7g,m.027rn,/location/administrative_division/country,NA
m.059s8,m.0d060g,/location/administrative_division/country,NA
m.0d6hn,m.0d04z6,/location/administrative_division/country,NA
m.0d6hn,m.0d04z6,/location/administrative_division/country,NA
m.0d6hn,m.0d04z6,/location/administrative_division/country,NA
m.05l64,m.05b4w,/location/administrative_division/country,NA
m.0c6z42,m.07f1x,/location/administrative_division/country,NA
m.06q1r,m.07ssc,/location/administrative_division/country,NA
m.04qh00,m.07f1x,/location/administrative_division/country,NA
m.02bt0_,m.0d060g,/location/administrative_division/country,NA
m.02sn34,m.07t21,/location/administrative_division/country,/location/administrative_division/country
m.02sn34,m.07t21,/location/administrative_division/country,/location/administrative_division/country
m.01253d,m.06mkj,/location/administrative_division/country,/location/administrative_division/country
m.056_y,m.06mkj,/location/administrative_division/country,/location/administrative_division/country
m.056_y,m.06mkj,/location/administrative_division/country,NA
m.056_y,m.06mkj,/location/administrative_division/country,/location/administrative_division/country
m.056_y,m.06mkj,/location/administrative_division/country,/location/administrative_division/country
m.03xy_d,m.027rn,/location/administrative_division/country,NA
m.0h3tv,m.06mkj,/location/administrative_division/country,/location/administrative_division/country
m.0h3tv,m.06mkj,/location/administrative_division/country,/location/administrative_division/country
m.049d1,m.09pmkv,/location/administrative_division/country,/location/location/contains
m.0g84j,m.06mkj,/location/administrative_division/country,/location/administrative_division/country
m.0hyqj,m.0b90_r,/location/administrative_division/country,NA
m.05g56,m.0f8l9c,/location/administrative_division/country,NA
m.01hr58,m.07f1x,/location/administrative_division/country,/location/administrative_division/country
m.01hr58,m.07f1x,/location/administrative_division/country,NA
m.0hv1b,m.06qd3,/location/administrative_division/country,NA
m.0140v2,m.03rjj,/location/administrative_division/country,/people/person/nationality
m.019fm7,m.03rk0,/location/administrative_division/country,NA
m.0brq4,m.0b90_r,/location/administrative_division/country,NA
m.0brq4,m.0165v,/location/administrative_division/country,/location/administrative_division/country
m.0brq4,m.0165v,/location/administrative_division/country,/location/administrative_division/country
m.070j2,m.03spz,/location/administrative_division/country,NA
m.0290rb,m.03rk0,/location/administrative_division/country,/location/administrative_division/country
m.0dlxj,m.0163v,/location/administrative_division/country,NA
m.01_d4,m.09c7w0,/location/administrative_division/country,NA
m.01rg6k,m.06bnz,/location/administrative_division/country,NA
m.0czx0,m.0f8l9c,/location/administrative_division/country,NA
m.0cv2m,m.03rk0,/location/administrative_division/country,NA
m.015701,m.0b90_r,/location/administrative_division/country,NA
m.0115dv,m.06mzp,/location/administrative_division/country,NA
m.0l0mk,m.0165v,/location/administrative_division/country,NA
m.06wjf,m.0fbp0,/location/administrative_division/country,NA
m.0nzny,m.013yq,/location/administrative_division/country,NA
m.0b1qjh,m.07fj_,/location/administrative_division/country,/location/location/contains
m.085rts,m.05qtj,/location/administrative_division/country,NA
m.0mgy9,m.0f8l9c,/location/administrative_division/country,NA
m.023_w2,m.07t21,/location/administrative_division/country,/location/administrative_division/country
m.0dp90,m.0chghy,/location/administrative_division/country,NA
m.02gjp,m.06vbd,/location/administrative_division/country,NA
m.02gjp,m.06vbd,/location/administrative_division/country,/location/administrative_division/country
m.02gjp,m.06vbd,/location/administrative_division/country,/location/administrative_division/country
m.02gjp,m.06vbd,/location/administrative_division/country,NA
m.02gjp,m.06vbd,/location/administrative_division/country,NA
m.02gjp,m.06vbd,/location/administrative_division/country,NA
m.0430_,m.03spz,/location/administrative_division/country,NA
m.0430_,m.03spz,/location/administrative_division/country,NA
m.07z1m,m.09c7w0,/location/administrative_division/country,NA
m.0c7hq,m.03rjj,/location/administrative_division/country,/location/administrative_division/country
m.0kqh7,m.0f8l9c,/location/administrative_division/country,NA
m.0272qvs,m.01znc_,/location/administrative_division/country,NA
m.01btry,m.0b90_r,/location/administrative_division/country,NA
m.03hbb42,m.0d6lp,/business/company/place_founded,NA
m.02wv66x,m.0d6lp,/business/company/place_founded,NA
m.05k00z,m.0pmpl,/business/company/place_founded,NA
m.015k42,m.0f8l9c,/business/company/place_founded,NA
m.07ssc,m.06q1r,/location/country/administrative_divisions,NA
m.06tgw,m.01hywq,/location/country/administrative_divisions,NA
m.06tgw,m.0dkly,/location/country/administrative_divisions,NA
m.06tgw,m.05kj5v,/location/country/administrative_divisions,/location/location/contains
m.06tgw,m.05kj5v,/location/country/administrative_divisions,/location/location/contains
m.03__y,m.0c7zf,/location/country/administrative_divisions,NA
m.03__y,m.0c7zf,/location/country/administrative_divisions,/location/location/contains
m.03__y,m.0c7zf,/location/country/administrative_divisions,NA
m.03__y,m.0c7zf,/location/country/administrative_divisions,NA
m.03__y,m.03_35w,/location/country/administrative_divisions,/location/location/contains
m.0d060g,m.06nrt,/location/country/administrative_divisions,NA
m.0d060g,m.0pmq2,/location/country/administrative_divisions,/location/location/contains
m.0d060g,m.05kr_,/location/country/administrative_divisions,NA
m.0d060g,m.05kr_,/location/country/administrative_divisions,/location/location/contains
m.0d060g,m.05kr_,/location/country/administrative_divisions,/location/location/contains
m.0d060g,m.0h7h6,/location/country/administrative_divisions,/location/location/contains
m.0d060g,m.0h7h6,/location/country/administrative_divisions,NA
m.0d060g,m.0h7h6,/location/country/administrative_divisions,/location/location/contains
m.0d060g,m.0h7h6,/location/country/administrative_divisions,/location/location/contains
m.0d060g,m.0h7h6,/location/country/administrative_divisions,/location/location/contains
m.0d060g,m.059s8,/location/country/administrative_divisions,NA
m.01z88t,m.02ry2qn,/location/country/administrative_divisions,NA
m.06mkj,m.0zc6,/location/country/administrative_divisions,/location/location/contains
m.06mkj,m.0htqt,/location/country/administrative_divisions,/location/location/contains
m.06mkj,m.0htqt,/location/country/administrative_divisions,/location/location/contains
m.06mkj,m.012fn6,/location/country/administrative_divisions,NA
m.06mkj,m.0q_wd,/location/country/administrative_divisions,/location/location/contains
m.06mkj,m.01k03r,/location/country/administrative_divisions,NA
m.06mkj,m.056_y,/location/country/administrative_divisions,/location/location/contains
m.06mkj,m.056_y,/location/country/administrative_divisions,/location/location/contains
m.06mkj,m.0h3tv,/location/country/administrative_divisions,NA
m.06mkj,m.0g84j,/location/country/administrative_divisions,NA
m.06mkj,m.03_17y,/location/country/administrative_divisions,NA
m.0ddn_b,m.01crd5,/location/country/administrative_divisions,NA
m.02k1b,m.02rvkb,/location/country/administrative_divisions,/location/location/contains
m.02k8k,m.0ftfw,/location/country/administrative_divisions,NA
m.019_8m,m.01znc_,/location/country/administrative_divisions,NA
m.06cn5,m.04g5k,/location/country/administrative_divisions,NA
m.01l6nb,m.03shp,/location/country/administrative_divisions,NA
m.088q4,m.06_wf8,/location/country/administrative_divisions,/location/location/contains
m.0h3y,m.0rtv,/location/country/administrative_divisions,/location/location/contains
m.0b90_r,m.025djt,/location/country/administrative_divisions,/location/location/contains
m.0b90_r,m.025djt,/location/country/administrative_divisions,/location/location/contains
m.0b90_r,m.04sqj,/location/country/administrative_divisions,/location/location/contains
m.0b90_r,m.04sqj,/location/country/administrative_divisions,/location/location/contains
m.0b90_r,m.0g_gl,/location/country/administrative_divisions,NA
m.0b90_r,m.01btyw,/location/country/administrative_divisions,/location/location/contains
m.0b90_r,m.0259ws,/location/country/administrative_divisions,NA
m.0b90_r,m.01gfjk,/location/country/administrative_divisions,NA
m.0b90_r,m.01gfkk,/location/country/administrative_divisions,NA
m.0b90_r,m.02_4t3d,/location/country/administrative_divisions,/location/location/contains
m.0b90_r,m.01ccgq,/location/country/administrative_divisions,/location/location/contains
m.0b90_r,m.0brq4,/location/country/administrative_divisions,NA
m.0b90_r,m.02dfgb,/location/country/administrative_divisions,/location/location/contains
m.0b90_r,m.015701,/location/country/administrative_divisions,NA
m.0b90_r,m.0300qc,/location/country/administrative_divisions,/location/location/contains
m.0b90_r,m.01btry,/location/country/administrative_divisions,/location/location/contains
m.03rk0,m.0kw7lc,/location/country/administrative_divisions,NA
m.03rk0,m.0byh8j,/location/country/administrative_divisions,NA
m.03rk0,m.065zr,/location/country/administrative_divisions,/location/location/contains
m.03rk0,m.09c6w,/location/country/administrative_divisions,/location/location/contains
m.03rk0,m.09c6w,/location/country/administrative_divisions,/location/location/contains
m.03rk0,m.02476y,/location/country/administrative_divisions,/location/location/contains
m.03rk0,m.09f07,/location/country/administrative_divisions,/location/location/contains
m.03rk0,m.0f1_p,/location/country/administrative_divisions,/location/location/contains
m.03rk0,m.01c1nm,/location/country/administrative_divisions,/location/location/contains
m.03rk0,m.01c1nm,/location/country/administrative_divisions,/location/location/contains
m.03rk0,m.02dcmt,/location/country/administrative_divisions,/location/location/contains
m.03rk0,m.01js1,/location/country/administrative_divisions,NA
m.03rk0,m.0fl2s,/location/country/administrative_divisions,/location/location/contains
m.03rk0,m.019fm7,/location/country/administrative_divisions,NA
m.03rk0,m.0290rb,/location/country/administrative_divisions,/location/location/contains
m.03rk0,m.0cv2m,/location/country/administrative_divisions,/location/location/contains
m.03rk0,m.0ytzx,/location/country/administrative_divisions,/location/location/contains
m.04g5k,m.06cn5,/location/country/administrative_divisions,/location/location/contains
m.0jdx,m.07m_f,/location/country/administrative_divisions,/location/location/contains
m.07f1x,m.0fn2g,/location/country/administrative_divisions,/location/location/contains
